event_id,customer_id,campaign_type,campaign_name,event_timestamp,clicked_flag,converted_flag
73028,28695,Push,Loyalty Offer,2025-07-08T12:52:45.202Z,0,0
73030,190,Email,Festive Sale,2025-07-10T12:52:45.202Z,0,0
73044,32887,SMS,Reactivation,2025-07-16T12:52:45.202Z,0,0
73050,15672,Email,Reactivation,2025-11-20T12:52:45.202Z,1,0
73051,2407,SMS,Reactivation,2025-12-31T12:52:45.202Z,0,0
73073,31416,Email,Festive Sale,2026-01-16T12:52:45.202Z,0,0
73087,46206,Push,Festive Sale,2026-02-05T12:52:45.202Z,0,0
73088,5802,SMS,Loyalty Offer,2025-11-22T12:52:45.202Z,0,0
73097,49322,Email,Loyalty Offer,2025-06-01T12:52:45.202Z,0,0
73100,1047,Push,Reactivation,2025-11-08T12:52:45.202Z,0,0
73101,39818,SMS,Loyalty Offer,2025-06-24T12:52:45.202Z,0,0
73118,18210,Push,Festive Sale,2025-09-17T12:52:45.202Z,0,0
73121,20140,SMS,Reactivation,2026-01-21T12:52:45.202Z,1,0
73124,5148,Push,New Launch,2025-07-02T12:52:45.202Z,1,0
73128,36617,Email,New Launch,2026-02-07T12:52:45.202Z,0,0
73134,38200,Email,Reactivation,2026-01-15T12:52:45.202Z,0,1
73139,32263,Email,Reactivation,2026-02-13T12:52:45.202Z,0,1
73145,32285,SMS,Festive Sale,2025-10-28T12:52:45.202Z,0,0
73154,31447,Push,New Launch,2025-07-18T12:52:45.202Z,0,0
73158,10508,SMS,Festive Sale,2025-04-22T12:52:45.202Z,0,0
73168,48110,Push,Festive Sale,2025-08-04T12:52:45.202Z,1,0
73171,31168,Email,New Launch,2026-02-12T12:52:45.202Z,0,0
73172,35698,Email,Loyalty Offer,2025-09-03T12:52:45.202Z,0,0
73173,42486,Push,Reactivation,2025-03-08T12:52:45.202Z,0,0
73180,15404,SMS,Festive Sale,2025-12-11T12:52:45.202Z,0,1
73188,47583,SMS,Festive Sale,2025-10-26T12:52:45.202Z,0,0
73193,34462,Email,Festive Sale,2026-02-28T12:52:45.202Z,0,0
73202,48697,Email,Festive Sale,2025-08-16T12:52:45.202Z,0,0
73208,22307,Email,Loyalty Offer,2025-06-23T12:52:45.202Z,0,1
73210,46207,Push,New Launch,2025-05-13T12:52:45.202Z,0,0
73231,46007,Push,Loyalty Offer,2025-12-07T12:52:45.202Z,1,0
73236,24636,SMS,Loyalty Offer,2025-03-13T12:52:45.202Z,0,0
73238,25376,Email,Loyalty Offer,2025-07-28T12:52:45.202Z,1,0
73248,24810,Email,Festive Sale,2025-12-03T12:52:45.202Z,0,0
73271,31800,Push,Loyalty Offer,2025-12-14T12:52:45.202Z,1,0
73283,34571,Push,New Launch,2026-01-21T12:52:45.202Z,1,0
73287,19061,Email,Festive Sale,2026-01-08T12:52:45.202Z,0,0
73288,3206,Push,Reactivation,2025-03-23T12:52:45.202Z,0,0
73294,9760,Push,Loyalty Offer,2025-03-10T12:52:45.202Z,0,0
73300,37594,Email,New Launch,2025-04-25T12:52:45.202Z,0,0
73304,1972,Email,Loyalty Offer,2025-10-05T12:52:45.202Z,0,1
73312,1032,Email,New Launch,2025-04-22T12:52:45.202Z,0,0
73329,43280,Email,Loyalty Offer,2025-10-08T12:52:45.202Z,0,0
73333,45835,Push,Loyalty Offer,2025-09-11T12:52:45.202Z,0,0
73336,15448,Push,Loyalty Offer,2025-11-14T12:52:45.202Z,0,0
73346,46786,Email,Loyalty Offer,2025-04-30T12:52:45.202Z,0,0
73347,2882,Push,Loyalty Offer,2025-04-14T12:52:45.202Z,0,0
73350,23197,Email,Festive Sale,2025-09-03T12:52:45.202Z,1,0
73354,45186,Push,Reactivation,2025-08-31T12:52:45.202Z,0,0
73355,17424,Email,New Launch,2025-09-11T12:52:45.202Z,0,0
73359,19525,Push,Loyalty Offer,2025-09-28T12:52:45.202Z,0,0
73373,49383,Push,New Launch,2025-10-23T12:52:45.202Z,1,0
73392,24451,SMS,Reactivation,2025-12-26T12:52:45.202Z,0,1
73396,43676,SMS,Reactivation,2026-02-28T12:52:45.202Z,0,0
73401,7019,Email,New Launch,2025-03-03T12:52:45.202Z,1,0
73408,34375,Email,Loyalty Offer,2025-05-09T12:52:45.202Z,0,0
73421,3691,Push,Festive Sale,2025-05-11T12:52:45.202Z,1,0
73428,30805,SMS,New Launch,2026-01-12T12:52:45.202Z,0,0
73430,46361,Email,Loyalty Offer,2025-07-09T12:52:45.202Z,0,0
73432,43644,SMS,Reactivation,2025-05-21T12:52:45.202Z,0,0
73438,20310,Email,Reactivation,2025-09-05T12:52:45.202Z,1,0
73441,47058,Push,Reactivation,2025-07-11T12:52:45.202Z,0,0
73442,33317,Push,Loyalty Offer,2025-10-26T12:52:45.202Z,0,0
73456,48650,SMS,Loyalty Offer,2025-06-07T12:52:45.202Z,1,0
73463,4509,Push,Loyalty Offer,2026-01-30T12:52:45.202Z,0,0
73464,20792,SMS,Festive Sale,2025-05-13T12:52:45.202Z,0,1
73471,21746,SMS,Festive Sale,2025-07-29T12:52:45.202Z,0,1
73472,15417,Email,New Launch,2025-09-27T12:52:45.202Z,1,0
73482,7446,Email,New Launch,2025-08-04T12:52:45.202Z,0,0
73483,15815,Push,Festive Sale,2026-01-04T12:52:45.202Z,1,0
73485,43187,Push,Loyalty Offer,2025-03-16T12:52:45.202Z,0,0
73488,9911,SMS,Loyalty Offer,2025-06-03T12:52:45.202Z,0,0
73490,31353,Push,Loyalty Offer,2025-04-24T12:52:45.202Z,0,1
73500,23292,Email,Reactivation,2025-03-18T12:52:45.202Z,0,0
73501,42140,Push,New Launch,2025-03-20T12:52:45.202Z,1,0
73522,10212,Push,New Launch,2025-11-07T12:52:45.202Z,0,0
73529,13193,Email,Reactivation,2025-11-28T12:52:45.202Z,0,0
73537,23908,Push,Reactivation,2026-01-04T12:52:45.202Z,0,1
73539,45142,Email,Festive Sale,2025-08-26T12:52:45.202Z,1,0
73543,14429,Email,Loyalty Offer,2025-10-31T12:52:45.202Z,0,0
73546,15306,Push,Loyalty Offer,2025-05-29T12:52:45.202Z,0,1
73557,15760,Email,Reactivation,2025-03-05T12:52:45.202Z,0,0
73559,37051,SMS,Festive Sale,2025-05-01T12:52:45.202Z,0,1
73560,23507,Push,Loyalty Offer,2025-03-29T12:52:45.202Z,0,0
73577,32780,SMS,New Launch,2025-03-22T12:52:45.202Z,1,0
73578,27522,SMS,Loyalty Offer,2025-10-04T12:52:45.202Z,0,0
73582,32299,Email,Reactivation,2026-01-14T12:52:45.202Z,1,0
73588,13016,Email,Reactivation,2025-06-01T12:52:45.202Z,0,0
73591,36702,Push,New Launch,2025-12-14T12:52:45.202Z,0,0
73593,39258,SMS,Festive Sale,2026-02-14T12:52:45.202Z,0,0
73606,3556,Email,Reactivation,2025-12-10T12:52:45.202Z,0,0
73617,43874,Email,Reactivation,2025-08-01T12:52:45.202Z,1,0
73646,42564,Email,New Launch,2025-08-07T12:52:45.202Z,1,0
73662,37807,SMS,Loyalty Offer,2025-08-10T12:52:45.202Z,0,0
73669,44073,SMS,New Launch,2025-07-06T12:52:45.202Z,0,0
73671,10249,SMS,Reactivation,2025-05-29T12:52:45.202Z,1,0
73675,44949,Email,New Launch,2025-10-14T12:52:45.202Z,0,1
73678,36657,Push,New Launch,2025-08-09T12:52:45.202Z,0,0
73680,8983,Email,New Launch,2026-01-06T12:52:45.202Z,0,0
73691,43425,Push,New Launch,2025-06-29T12:52:45.202Z,1,0
73694,6588,Push,Reactivation,2025-10-21T12:52:45.202Z,0,0
73711,41931,SMS,Loyalty Offer,2025-07-06T12:52:45.202Z,0,0
73719,34831,Push,Reactivation,2025-06-10T12:52:45.202Z,0,0
73723,196,Push,New Launch,2025-07-20T12:52:45.202Z,0,0
73726,46545,SMS,Reactivation,2025-09-16T12:52:45.202Z,0,0
73730,9549,Push,Reactivation,2025-04-02T12:52:45.202Z,0,0
73753,14903,Email,Festive Sale,2025-07-31T12:52:45.202Z,0,0
73754,45622,Email,New Launch,2026-02-28T12:52:45.202Z,0,0
73768,19899,Push,Festive Sale,2025-09-30T12:52:45.202Z,0,0
73780,14360,Email,Loyalty Offer,2025-08-07T12:52:45.202Z,0,0
73796,9270,SMS,Loyalty Offer,2025-12-23T12:52:45.202Z,0,0
73807,48527,SMS,Loyalty Offer,2025-09-29T12:52:45.202Z,0,0
73808,16922,SMS,Loyalty Offer,2026-01-27T12:52:45.202Z,0,0
73809,43724,Push,Festive Sale,2025-04-25T12:52:45.202Z,0,0
73810,44741,SMS,New Launch,2025-08-12T12:52:45.202Z,0,0
73817,20216,SMS,Loyalty Offer,2025-09-16T12:52:45.202Z,0,0
73822,14517,SMS,Reactivation,2025-06-11T12:52:45.202Z,1,0
73841,9508,SMS,Festive Sale,2025-03-05T12:52:45.202Z,0,1
73846,1598,Push,Reactivation,2025-11-20T12:52:45.202Z,1,0
73847,5921,SMS,Festive Sale,2025-12-21T12:52:45.202Z,0,0
73848,10212,Email,Reactivation,2025-07-27T12:52:45.202Z,0,0
73857,31967,SMS,New Launch,2025-11-17T12:52:45.202Z,1,0
73862,24002,Email,Festive Sale,2025-12-09T12:52:45.202Z,0,0
73864,9333,Push,New Launch,2026-01-24T12:52:45.202Z,0,0
73867,46213,Push,Loyalty Offer,2025-06-18T12:52:45.202Z,1,0
73874,45915,Email,Loyalty Offer,2025-03-29T12:52:45.202Z,0,1
73888,6672,Email,Reactivation,2025-07-17T12:52:45.202Z,0,0
73889,8053,Email,Loyalty Offer,2025-05-17T12:52:45.202Z,0,0
73914,40735,SMS,New Launch,2025-07-22T12:52:45.202Z,1,0
73917,49322,Push,New Launch,2025-04-04T12:52:45.202Z,0,0
73926,4793,SMS,Reactivation,2025-04-09T12:52:45.202Z,0,0
73927,37913,Push,Festive Sale,2025-06-04T12:52:45.202Z,0,0
73928,45365,Email,Festive Sale,2025-04-01T12:52:45.202Z,0,0
73930,44708,Email,New Launch,2025-06-08T12:52:45.202Z,1,0
73936,20972,Push,Reactivation,2025-06-18T12:52:45.202Z,1,0
73940,5863,Push,Festive Sale,2026-01-29T12:52:45.202Z,0,0
73944,20103,Email,Festive Sale,2026-01-13T12:52:45.202Z,0,0
73953,28397,SMS,Festive Sale,2025-06-02T12:52:45.202Z,1,0
73957,26938,SMS,New Launch,2025-09-02T12:52:45.202Z,0,0
73959,36647,Email,Festive Sale,2025-06-24T12:52:45.202Z,1,0
73964,9799,Push,Loyalty Offer,2025-05-12T12:52:45.202Z,0,0
73966,47167,SMS,Festive Sale,2025-09-08T12:52:45.202Z,0,0
73969,23805,Push,Reactivation,2025-09-26T12:52:45.202Z,0,0
73973,2274,Email,Reactivation,2026-02-05T12:52:45.202Z,0,0
73977,41130,Email,Loyalty Offer,2026-02-24T12:52:45.202Z,1,0
73987,17868,Email,New Launch,2025-11-15T12:52:45.202Z,1,0
73992,16090,SMS,Loyalty Offer,2025-10-27T12:52:45.202Z,0,0
74002,47266,Push,Reactivation,2025-11-17T12:52:45.202Z,1,0
74003,12951,Email,Loyalty Offer,2025-10-25T12:52:45.202Z,0,0
74007,48384,Push,New Launch,2025-05-16T12:52:45.202Z,0,0
74012,29960,Push,Reactivation,2025-03-31T12:52:45.202Z,0,1
74017,41678,Push,New Launch,2025-06-13T12:52:45.202Z,0,1
74026,44235,SMS,New Launch,2025-07-30T12:52:45.202Z,0,0
74058,45629,Email,New Launch,2025-06-11T12:52:45.202Z,0,0
74059,11121,SMS,New Launch,2025-11-19T12:52:45.202Z,0,0
74078,32092,Push,Festive Sale,2026-01-15T12:52:45.202Z,0,0
74081,21374,SMS,Reactivation,2025-05-02T12:52:45.202Z,0,0
74082,16505,Push,Festive Sale,2025-08-02T12:52:45.202Z,0,0
74087,10297,SMS,Reactivation,2025-03-05T12:52:45.202Z,0,0
74094,23602,Email,New Launch,2025-09-27T12:52:45.202Z,0,0
74104,19973,Email,Loyalty Offer,2025-11-28T12:52:45.202Z,0,0
74107,6983,Push,Festive Sale,2025-12-04T12:52:45.202Z,1,1
74114,40470,SMS,New Launch,2025-11-01T12:52:45.202Z,0,0
74119,42469,Push,New Launch,2025-08-02T12:52:45.202Z,0,0
74144,20867,SMS,New Launch,2025-08-08T12:52:45.202Z,0,0
74145,43129,Email,Loyalty Offer,2025-05-10T12:52:45.202Z,0,0
74179,3492,Email,Reactivation,2025-06-06T12:52:45.202Z,0,0
74180,21958,Email,New Launch,2026-02-07T12:52:45.202Z,0,0
74182,5957,SMS,Reactivation,2025-05-28T12:52:45.202Z,1,0
74186,2829,Push,Loyalty Offer,2025-08-02T12:52:45.202Z,0,0
74189,43156,SMS,New Launch,2025-03-20T12:52:45.202Z,0,0
74192,17738,Email,Loyalty Offer,2025-07-30T12:52:45.202Z,1,0
74199,15249,SMS,Reactivation,2026-02-02T12:52:45.202Z,0,0
74213,33157,SMS,New Launch,2025-11-21T12:52:45.202Z,0,0
74216,23379,SMS,Festive Sale,2025-06-01T12:52:45.202Z,0,1
74238,18370,Email,Reactivation,2025-07-21T12:52:45.202Z,0,0
74239,2579,SMS,New Launch,2025-08-01T12:52:45.202Z,1,0
74245,9319,Email,Loyalty Offer,2025-08-06T12:52:45.202Z,1,0
74246,21307,SMS,Loyalty Offer,2025-06-18T12:52:45.202Z,0,0
74261,46781,Email,Loyalty Offer,2025-10-25T12:52:45.202Z,0,0
74262,7029,Push,Loyalty Offer,2026-02-25T12:52:45.202Z,0,0
74266,38189,Push,New Launch,2025-08-12T12:52:45.202Z,0,0
74280,251,Email,Loyalty Offer,2025-06-25T12:52:45.202Z,0,0
74288,23178,SMS,Festive Sale,2025-04-07T12:52:45.202Z,0,0
74293,15126,SMS,New Launch,2026-01-31T12:52:45.202Z,0,0
74300,25488,SMS,New Launch,2025-03-12T12:52:45.202Z,0,0
74305,367,Push,New Launch,2025-12-23T12:52:45.202Z,0,0
74321,12634,Push,New Launch,2025-04-13T12:52:45.202Z,1,0
74324,46751,SMS,Festive Sale,2025-11-05T12:52:45.202Z,1,0
74325,16283,SMS,New Launch,2025-11-02T12:52:45.202Z,1,0
74342,5362,Push,Reactivation,2025-08-19T12:52:45.202Z,0,0
74350,23723,Email,Festive Sale,2025-09-28T12:52:45.202Z,0,0
74359,41471,SMS,New Launch,2025-04-17T12:52:45.202Z,0,0
74414,31562,Push,Reactivation,2025-11-11T12:52:45.202Z,0,0
74419,3211,Email,Festive Sale,2025-08-12T12:52:45.202Z,0,0
74425,7489,SMS,Reactivation,2025-09-18T12:52:45.202Z,0,1
74426,38196,SMS,Reactivation,2025-07-05T12:52:45.202Z,0,0
74441,44267,SMS,Festive Sale,2025-04-10T12:52:45.202Z,1,0
74444,6783,SMS,Festive Sale,2025-10-06T12:52:45.202Z,0,0
74453,3691,SMS,Loyalty Offer,2025-11-14T12:52:45.202Z,1,0
74463,9626,Push,Festive Sale,2026-01-06T12:52:45.202Z,0,0
74480,9119,Email,New Launch,2025-09-17T12:52:45.202Z,1,0
74486,25116,SMS,Loyalty Offer,2026-01-05T12:52:45.202Z,1,0
74490,37451,Email,Loyalty Offer,2025-05-28T12:52:45.202Z,1,0
74494,26990,Email,Festive Sale,2025-09-18T12:52:45.202Z,0,1
74495,8990,SMS,Loyalty Offer,2025-08-02T12:52:45.202Z,0,0
74525,37580,Push,New Launch,2025-09-17T12:52:45.202Z,0,0
74529,33433,Push,Festive Sale,2025-10-09T12:52:45.202Z,1,0
74531,29546,Email,Festive Sale,2026-02-25T12:52:45.202Z,1,0
74534,23265,SMS,Loyalty Offer,2025-12-03T12:52:45.202Z,1,1
74537,47912,Email,New Launch,2025-08-04T12:52:45.202Z,0,0
74538,11583,SMS,Reactivation,2026-01-09T12:52:45.202Z,1,1
74540,42888,Push,Festive Sale,2025-11-29T12:52:45.202Z,0,0
74541,9199,SMS,Loyalty Offer,2026-01-13T12:52:45.202Z,1,0
74542,17961,Email,Loyalty Offer,2025-07-03T12:52:45.202Z,0,1
74543,36235,Email,Festive Sale,2025-09-19T12:52:45.202Z,0,0
74551,27810,Push,Festive Sale,2025-07-05T12:52:45.202Z,0,0
74557,21819,Email,Festive Sale,2025-12-18T12:52:45.202Z,0,0
74558,26934,Push,Reactivation,2025-03-07T12:52:45.202Z,0,0
74566,26914,Push,Reactivation,2025-03-31T12:52:45.202Z,0,0
74569,37612,SMS,New Launch,2025-12-31T12:52:45.202Z,0,0
74572,10590,Email,Loyalty Offer,2025-05-04T12:52:45.202Z,0,0
74584,2011,Push,Festive Sale,2025-07-19T12:52:45.202Z,0,1
74588,17484,SMS,Reactivation,2025-09-05T12:52:45.202Z,0,0
74590,6983,SMS,Festive Sale,2025-10-25T12:52:45.202Z,1,0
74592,18724,Push,New Launch,2025-07-09T12:52:45.202Z,1,0
74594,19804,SMS,New Launch,2025-10-28T12:52:45.202Z,1,0
74595,25272,Push,Festive Sale,2025-04-20T12:52:45.202Z,0,0
74602,29307,Email,Festive Sale,2025-08-14T12:52:45.202Z,1,0
74608,13464,Email,Loyalty Offer,2025-06-10T12:52:45.202Z,0,0
74609,8713,Push,New Launch,2025-09-29T12:52:45.202Z,0,0
74613,9666,SMS,Reactivation,2025-11-10T12:52:45.202Z,1,0
74615,10176,SMS,Loyalty Offer,2025-07-01T12:52:45.202Z,0,0
74618,3437,Email,New Launch,2025-06-29T12:52:45.202Z,0,0
74620,13831,Email,Reactivation,2025-10-06T12:52:45.202Z,0,1
74623,28167,Email,Festive Sale,2025-11-27T12:52:45.202Z,0,0
74627,49392,SMS,Festive Sale,2025-07-15T12:52:45.202Z,1,0
74628,34166,SMS,Festive Sale,2025-08-27T12:52:45.202Z,0,0
74634,25296,SMS,New Launch,2026-02-21T12:52:45.202Z,0,0
74636,28471,Email,Festive Sale,2026-01-30T12:52:45.202Z,0,0
74637,38349,SMS,Festive Sale,2026-01-20T12:52:45.202Z,0,0
74640,9935,Email,New Launch,2025-07-20T12:52:45.202Z,0,0
74642,7346,SMS,Reactivation,2026-02-08T12:52:45.202Z,0,1
74646,6474,SMS,Festive Sale,2025-03-24T12:52:45.202Z,0,0
74650,27972,Push,New Launch,2025-09-24T12:52:45.202Z,1,0
74657,22762,Push,Loyalty Offer,2025-06-09T12:52:45.202Z,0,0
74663,3471,Push,Reactivation,2025-05-27T12:52:45.202Z,1,0
74669,5004,Email,Loyalty Offer,2025-10-27T12:52:45.202Z,0,0
74673,40974,SMS,New Launch,2025-09-28T12:52:45.202Z,0,0
74676,43181,Push,New Launch,2025-11-18T12:52:45.202Z,0,0
74678,15720,Email,New Launch,2025-04-20T12:52:45.202Z,0,0
74680,23565,Email,Festive Sale,2026-01-02T12:52:45.202Z,0,0
74682,11728,Email,Festive Sale,2025-04-01T12:52:45.202Z,0,0
74683,14864,SMS,Loyalty Offer,2025-08-23T12:52:45.202Z,0,1
74695,18160,Push,Festive Sale,2025-07-27T12:52:45.202Z,0,0
74696,14890,SMS,Festive Sale,2025-12-14T12:52:45.202Z,0,0
74701,26102,Push,Loyalty Offer,2025-09-16T12:52:45.202Z,0,0
74706,12991,Email,Loyalty Offer,2025-03-19T12:52:45.202Z,1,0
74710,30592,Push,Reactivation,2025-07-20T12:52:45.202Z,0,0
74726,34877,SMS,Loyalty Offer,2025-10-22T12:52:45.202Z,1,0
74727,29447,Push,Loyalty Offer,2025-08-11T12:52:45.202Z,0,0
74737,32890,Push,Reactivation,2025-04-28T12:52:45.202Z,0,1
74738,33603,Push,Loyalty Offer,2025-12-12T12:52:45.202Z,1,0
74741,14151,Email,Festive Sale,2025-08-03T12:52:45.202Z,1,0
74743,15468,SMS,New Launch,2025-10-17T12:52:45.202Z,0,0
74749,27655,Email,New Launch,2025-07-05T12:52:45.202Z,0,0
74750,49579,Push,Festive Sale,2025-10-01T12:52:45.202Z,1,0
74751,1344,Email,Loyalty Offer,2025-07-04T12:52:45.202Z,0,0
74766,33208,SMS,Festive Sale,2026-02-13T12:52:45.202Z,0,0
74768,5407,SMS,Festive Sale,2025-03-25T12:52:45.202Z,0,0
74772,33,Push,Loyalty Offer,2025-03-16T12:52:45.202Z,0,0
74773,15686,Push,Loyalty Offer,2026-02-09T12:52:45.202Z,0,0
74774,4710,SMS,Festive Sale,2026-01-02T12:52:45.202Z,0,0
74790,33219,Push,New Launch,2025-12-30T12:52:45.202Z,0,1
74791,2510,SMS,Festive Sale,2025-05-15T12:52:45.202Z,0,0
74792,6336,Email,Loyalty Offer,2025-12-17T12:52:45.202Z,0,0
74794,8195,SMS,Festive Sale,2025-10-09T12:52:45.202Z,1,0
74795,12024,Push,Festive Sale,2025-04-15T12:52:45.202Z,1,0
74797,27034,SMS,Festive Sale,2025-03-13T12:52:45.202Z,0,1
74805,13708,Push,Festive Sale,2025-03-29T12:52:45.202Z,0,0
74808,35509,Push,Festive Sale,2025-11-21T12:52:45.202Z,1,0
74813,10368,SMS,Loyalty Offer,2025-05-02T12:52:45.202Z,0,0
74814,20811,Push,Reactivation,2025-04-01T12:52:45.202Z,1,1
74816,47138,Email,Festive Sale,2025-09-20T12:52:45.202Z,1,0
74820,26425,Push,New Launch,2025-07-12T12:52:45.202Z,0,0
74823,3607,Email,New Launch,2025-07-11T12:52:45.202Z,1,0
74824,42276,Push,Reactivation,2025-05-13T12:52:45.202Z,0,0
74829,5116,Push,Festive Sale,2025-11-03T12:52:45.202Z,0,0
74830,2315,SMS,Festive Sale,2025-11-22T12:52:45.202Z,0,0
74838,40104,Email,Reactivation,2025-11-30T12:52:45.202Z,0,0
74850,38975,Email,Loyalty Offer,2025-06-15T12:52:45.202Z,0,0
74851,12234,Email,Loyalty Offer,2025-09-27T12:52:45.202Z,0,1
74857,8061,Email,Festive Sale,2025-04-05T12:52:45.202Z,1,0
74858,42644,Push,New Launch,2025-08-13T12:52:45.202Z,0,1
74859,5521,Email,Loyalty Offer,2025-10-16T12:52:45.202Z,0,1
74860,46082,Push,Festive Sale,2025-06-09T12:52:45.202Z,0,0
74865,38321,Push,Festive Sale,2025-12-06T12:52:45.202Z,0,0
74871,9451,SMS,Festive Sale,2025-07-09T12:52:45.202Z,0,0
74880,43181,Push,Festive Sale,2025-03-15T12:52:45.202Z,0,0
74884,14365,Email,Festive Sale,2025-06-16T12:52:45.202Z,0,0
74889,44159,SMS,Reactivation,2025-11-25T12:52:45.202Z,0,0
74890,28022,SMS,New Launch,2025-12-05T12:52:45.202Z,0,0
74895,41294,Email,Reactivation,2025-09-19T12:52:45.202Z,0,0
74898,15078,Push,Loyalty Offer,2025-12-09T12:52:45.202Z,0,0
74901,40126,SMS,Loyalty Offer,2025-12-15T12:52:45.202Z,0,0
74904,32349,Push,Festive Sale,2025-08-16T12:52:45.202Z,1,0
74915,14371,Push,Loyalty Offer,2025-06-07T12:52:45.202Z,0,0
74916,12059,Push,New Launch,2025-04-01T12:52:45.202Z,0,0
74919,30201,SMS,Festive Sale,2025-05-13T12:52:45.202Z,0,0
74921,4856,Push,Reactivation,2025-03-09T12:52:45.202Z,0,1
74923,43895,Email,Festive Sale,2025-09-10T12:52:45.202Z,0,0
74929,16541,Push,Reactivation,2025-08-23T12:52:45.202Z,1,0
74937,27503,Email,New Launch,2025-06-06T12:52:45.202Z,1,0
74943,38610,Email,Festive Sale,2025-10-28T12:52:45.202Z,1,1
74954,46968,SMS,Loyalty Offer,2025-12-01T12:52:45.202Z,0,0
74963,42469,Push,Festive Sale,2025-04-04T12:52:45.202Z,1,0
74966,6012,Push,Festive Sale,2025-04-29T12:52:45.202Z,0,1
74976,28553,Email,New Launch,2025-04-22T12:52:45.202Z,0,1
74980,39519,SMS,Festive Sale,2025-11-26T12:52:45.202Z,1,0
74981,15156,SMS,Loyalty Offer,2025-05-08T12:52:45.202Z,0,0
74983,34124,Email,New Launch,2025-04-20T12:52:45.202Z,0,0
75006,41068,SMS,New Launch,2026-01-05T12:52:45.202Z,0,0
75009,12902,Email,New Launch,2025-06-28T12:52:45.202Z,0,0
75022,20140,Email,New Launch,2026-01-07T12:52:45.202Z,0,0
75028,19143,Email,New Launch,2025-03-27T12:52:45.202Z,1,0
75040,29394,Push,Festive Sale,2025-05-11T12:52:45.202Z,0,0
75041,35724,Email,Reactivation,2025-08-24T12:52:45.202Z,0,0
75045,25611,Push,New Launch,2025-06-15T12:52:45.202Z,0,0
75050,15448,Email,Festive Sale,2026-02-06T12:52:45.202Z,1,0
75059,13491,Email,Festive Sale,2025-07-16T12:52:45.202Z,0,0
75062,5526,Email,Reactivation,2025-07-09T12:52:45.202Z,1,0
75065,16644,Email,Festive Sale,2025-07-19T12:52:45.202Z,0,0
75071,28078,SMS,New Launch,2025-05-09T12:52:45.202Z,0,0
75076,33507,Push,Reactivation,2025-07-22T12:52:45.202Z,0,0
75079,43012,Email,Festive Sale,2025-12-06T12:52:45.202Z,1,0
75088,46903,Email,Loyalty Offer,2025-03-23T12:52:45.202Z,0,0
75093,48291,Email,Loyalty Offer,2025-08-03T12:52:45.202Z,0,0
75095,37901,Email,Festive Sale,2025-07-22T12:52:45.202Z,1,0
75107,9240,Email,Loyalty Offer,2025-07-13T12:52:45.202Z,1,0
75113,15989,Push,Loyalty Offer,2025-07-20T12:52:45.202Z,0,0
75120,13734,Email,Festive Sale,2025-07-19T12:52:45.202Z,0,1
75124,18519,Email,Festive Sale,2025-03-26T12:52:45.202Z,1,0
75140,19006,SMS,Reactivation,2026-02-20T12:52:45.202Z,1,0
75144,15529,SMS,New Launch,2025-11-06T12:52:45.202Z,0,0
75155,46116,Push,Loyalty Offer,2025-09-09T12:52:45.202Z,0,0
75157,30360,Email,Loyalty Offer,2025-03-24T12:52:45.202Z,1,0
75158,30340,Push,New Launch,2025-07-25T12:52:45.202Z,0,0
75161,29477,Email,New Launch,2025-07-25T12:52:45.202Z,1,0
75170,29775,Push,Reactivation,2025-10-13T12:52:45.202Z,1,1
75173,41801,Email,Loyalty Offer,2025-09-07T12:52:45.202Z,0,0
75190,13564,Email,Loyalty Offer,2026-01-10T12:52:45.202Z,0,0
75193,33435,SMS,Festive Sale,2025-11-13T12:52:45.202Z,1,0
75198,37249,Push,New Launch,2025-07-25T12:52:45.202Z,1,0
75199,42744,Push,Festive Sale,2026-01-22T12:52:45.202Z,0,0
75211,31949,Email,Festive Sale,2025-10-27T12:52:45.202Z,0,0
75218,30846,Push,Loyalty Offer,2026-02-16T12:52:45.202Z,0,1
75222,16313,Email,Reactivation,2025-06-22T12:52:45.202Z,0,0
75236,12484,Push,New Launch,2025-09-10T12:52:45.202Z,0,0
75251,813,Push,Festive Sale,2025-08-07T12:52:45.202Z,0,0
75253,20677,SMS,Reactivation,2025-10-15T12:52:45.202Z,1,0
75257,18846,SMS,Festive Sale,2025-09-05T12:52:45.202Z,0,0
75280,17484,Push,Festive Sale,2025-10-02T12:52:45.202Z,0,0
75300,16429,SMS,Reactivation,2025-05-18T12:52:45.202Z,0,1
75301,39212,Email,New Launch,2025-03-03T12:52:45.202Z,0,0
75304,26896,Email,Loyalty Offer,2026-02-21T12:52:45.202Z,0,0
75327,31395,Push,Reactivation,2025-11-30T12:52:45.202Z,0,1
75334,32738,SMS,Reactivation,2025-05-26T12:52:45.202Z,1,0
75347,9666,Push,Loyalty Offer,2026-01-22T12:52:45.202Z,0,0
75350,16691,Push,Loyalty Offer,2025-10-29T12:52:45.202Z,0,0
75364,12863,Email,Loyalty Offer,2026-01-21T12:52:45.202Z,0,0
75365,30877,Push,Reactivation,2025-10-21T12:52:45.202Z,0,0
75371,3756,Push,Festive Sale,2025-08-25T12:52:45.202Z,0,0
75372,27223,Email,New Launch,2025-09-10T12:52:45.202Z,0,0
75373,20384,Email,Reactivation,2025-11-21T12:52:45.202Z,0,1
75380,34352,SMS,Reactivation,2025-03-08T12:52:45.202Z,0,0
75390,7701,SMS,Festive Sale,2025-03-18T12:52:45.202Z,0,1
