order_item_id,order_id,product_id,category,subcategory,product_price,quantity,is_discounted,product_version
153744,166931,390,Fashion,D,2513.64,1,0,Old
153753,29086,754,Fashion,E,2050.88,1,0,New
153758,106963,185,Beauty,B,277.75,1,0,New
153778,52094,432,Fashion,D,2879.43,3,1,New
153822,101367,405,Electronics,B,1364.24,1,0,Old
153842,20520,473,Home,C,618.44,3,1,New
153854,58337,114,Beauty,B,208.79,2,1,Old
153870,171891,192,Home,E,2518.23,1,1,New
153875,66309,541,Fashion,B,1814.75,3,0,Old
153878,150466,160,Home,E,2224.27,3,0,New
153880,77799,732,Fashion,A,922.14,1,1,New
153890,147206,376,Fashion,B,2899.07,2,1,Old
153892,80074,218,Sports,C,2324.86,3,0,Old
153897,183184,212,Electronics,B,1918.16,1,0,Old
153907,48997,192,Electronics,B,614.84,3,0,Old
153921,16906,579,Home,D,2260.43,3,0,Old
153931,3014,353,Fashion,A,793.86,2,1,Old
153939,16906,479,Beauty,A,677.9,1,1,New
153947,183171,282,Home,B,768.11,3,0,Old
153949,27954,473,Home,D,1798.57,2,0,Old
153959,181279,337,Fashion,D,427.66,3,0,Old
153972,185911,46,Home,B,1828.75,2,0,Old
153983,108042,583,Home,D,694.57,1,0,Old
154005,38009,641,Electronics,C,1109.85,3,0,Old
154008,1259,526,Electronics,C,1490.69,1,0,Old
154013,158084,737,Electronics,C,974.44,3,0,Old
154017,63496,605,Beauty,B,1273.21,3,0,Old
154050,102692,181,Home,B,1669.15,1,1,New
154057,5718,434,Electronics,B,2698.21,2,1,New
154065,79924,112,Home,B,2469.15,2,0,Old
154076,17323,608,Beauty,D,2467.68,3,0,New
154093,107016,300,Electronics,C,2790.65,3,0,Old
154119,156536,423,Beauty,E,2826.26,2,1,New
154175,191779,591,Electronics,E,359.12,3,0,New
154181,104187,662,Home,A,1383.02,1,0,Old
154189,10237,679,Sports,E,2532.28,3,1,New
154191,96130,408,Beauty,B,1351.6,1,0,Old
154193,49216,647,Home,E,469.59,3,0,Old
154205,26007,96,Beauty,C,1373.24,2,0,Old
154208,32026,148,Fashion,A,975.1,3,1,Old
154218,108496,245,Electronics,A,203.65,1,0,Old
154229,11583,190,Home,C,2090.9,3,0,New
154238,36069,365,Fashion,E,2449.7,2,1,Old
154259,187579,362,Fashion,D,549.81,3,1,New
154260,154132,162,Sports,A,2033.97,3,0,Old
154272,31054,585,Electronics,E,2604.03,1,0,Old
154277,98021,143,Home,B,938.5,3,0,New
154294,98097,681,Electronics,B,402.9,3,1,New
154297,181977,253,Electronics,B,757.77,3,0,New
154313,24077,451,Sports,D,1942.05,1,1,New
154333,163969,170,Sports,C,2112.53,2,1,New
154352,103865,532,Electronics,A,2425.86,2,0,Old
154359,3731,408,Fashion,E,1485.04,1,1,Old
154360,171348,743,Home,C,714.97,1,0,New
154406,61548,495,Beauty,E,1293.29,2,0,Old
154416,134401,526,Electronics,E,1309.6,3,1,Old
154425,88995,631,Fashion,E,546.42,3,0,New
154428,9103,496,Home,E,2131.24,3,1,New
154432,40118,79,Sports,A,1016.75,1,0,Old
154442,64046,781,Fashion,D,2616.73,3,1,New
154446,38372,573,Electronics,C,1791.43,1,1,Old
154447,124827,657,Beauty,A,2703.21,1,0,Old
154450,81593,75,Beauty,D,1937.22,1,1,Old
154455,82477,294,Beauty,D,413.55,3,1,Old
154457,63048,484,Fashion,A,2307.47,3,1,Old
154460,4938,594,Sports,A,238.12,3,1,Old
154481,172866,771,Fashion,E,2507.94,3,0,Old
154483,176655,424,Home,D,990.31,2,0,Old
154493,60588,682,Home,B,2722.84,1,0,New
154497,185305,530,Beauty,C,1136.87,1,0,Old
154498,86577,530,Beauty,C,2970.7,1,0,Old
154507,127725,613,Electronics,C,948.72,1,1,Old
154524,78885,658,Home,E,2207.3,2,1,New
154539,133073,786,Beauty,B,2187.72,3,0,Old
154562,149082,470,Fashion,C,1089.06,2,1,Old
154581,197670,659,Sports,E,2397.07,1,0,Old
154590,199377,491,Fashion,D,1514.66,2,1,New
154597,142053,342,Sports,C,374.03,3,0,Old
154599,166832,297,Fashion,E,2583.77,1,0,New
154603,87066,305,Sports,E,1411.86,1,1,New
154622,37473,189,Electronics,D,862.63,1,0,Old
154627,151474,443,Fashion,B,388.61,3,0,New
154628,49216,118,Fashion,C,1104.14,1,1,New
154642,133415,181,Beauty,B,403.54,3,1,New
154646,171708,682,Sports,B,2078.03,3,1,Old
154688,18264,678,Home,E,1784.23,3,0,New
154689,81341,127,Fashion,B,716.26,3,1,New
154704,90806,683,Fashion,C,2999.23,3,1,Old
154716,198246,526,Beauty,A,215.96,3,0,Old
154717,19217,554,Electronics,A,1283.36,2,0,Old
154733,63886,270,Sports,E,660.84,2,0,Old
154735,66146,615,Beauty,B,1896.21,1,0,New
154765,175832,353,Sports,B,710.05,2,1,Old
154769,17117,36,Fashion,B,2629.18,3,0,Old
154785,102676,675,Beauty,D,1370.53,2,0,New
154792,137215,18,Beauty,B,1673.58,1,0,Old
154811,66978,778,Home,B,1007.6,3,0,Old
154833,32430,240,Beauty,C,2541.11,2,1,New
154859,20972,108,Beauty,C,2505.2,2,0,New
154865,63732,246,Fashion,B,1625.32,1,1,New
154872,137072,500,Electronics,B,537.22,2,1,New
154874,192925,166,Home,E,1422.91,3,0,New
154895,67337,686,Home,C,1926.04,2,0,Old
154897,53913,355,Electronics,C,1489.45,1,1,Old
154907,131601,399,Sports,B,2048.93,3,1,New
154908,33924,489,Electronics,B,1264.93,2,0,New
154911,87223,512,Electronics,C,700.54,1,0,New
154912,128252,683,Sports,B,716.65,2,0,Old
154918,156446,349,Electronics,E,1172.92,1,0,Old
154924,35834,627,Home,D,417.49,3,1,New
154957,28176,260,Fashion,B,2842.64,2,1,Old
154971,122277,726,Beauty,A,2852.74,3,1,Old
154980,196143,709,Sports,D,2299.22,2,0,Old
154991,195843,268,Fashion,E,904.22,1,0,Old
155005,71879,43,Fashion,D,2733.07,1,0,Old
155036,162517,752,Home,B,1466.62,3,1,Old
155043,14240,322,Home,D,1100.51,3,0,Old
155076,33189,579,Beauty,A,612.32,1,0,Old
155099,47835,698,Beauty,E,2789.35,3,1,Old
155113,78922,138,Beauty,B,1005.63,2,1,New
155125,55638,280,Electronics,C,1625.86,2,0,Old
155131,191669,657,Sports,B,1944.32,3,0,Old
155134,145597,547,Beauty,D,482.2,2,0,Old
155140,67797,140,Fashion,C,2122.52,3,1,New
155144,58293,442,Home,A,1110.04,1,0,Old
155150,12778,201,Beauty,C,534.26,3,0,Old
155160,73970,732,Beauty,E,1136.1,3,1,New
155163,109663,400,Home,B,433.51,2,0,New
155176,196257,53,Home,C,1320.97,3,1,Old
155185,133637,733,Fashion,B,987.99,2,1,New
155219,42006,530,Beauty,D,1723.73,2,1,Old
155232,174210,789,Sports,D,1594.4,3,0,Old
155240,84707,270,Home,A,1817.47,2,0,New
155264,109204,586,Fashion,B,297.79,1,0,Old
155289,18774,399,Beauty,A,2306.73,1,0,Old
155316,37772,379,Fashion,D,1683.26,3,0,Old
155321,22650,86,Sports,B,691.84,1,0,New
155322,28380,619,Sports,B,2307.13,2,0,Old
155361,174140,323,Electronics,C,2276.35,2,0,New
155400,172318,162,Sports,B,1273.49,3,1,New
155412,51218,486,Sports,A,632.28,1,0,Old
155429,172141,328,Electronics,A,1057.23,2,0,Old
155430,61686,733,Beauty,E,1517.6,3,0,Old
155505,78826,37,Beauty,A,945.44,1,0,New
155506,71032,669,Fashion,E,879.77,1,0,Old
155518,158043,334,Fashion,B,2696.92,3,0,Old
155536,84192,310,Home,A,1470.77,2,0,Old
155541,15860,14,Sports,E,2887.03,3,0,New
155549,161396,700,Home,B,1289.01,3,1,Old
155552,38054,513,Sports,C,2205.33,1,0,New
155557,188039,775,Home,E,1404.1,1,0,Old
155561,194769,103,Electronics,D,1277.1,2,0,New
155562,46079,491,Beauty,A,841.72,1,0,Old
155597,20204,51,Fashion,A,402.74,2,1,Old
155617,12882,236,Fashion,B,918.96,2,1,New
155635,197412,117,Beauty,E,443.15,1,0,Old
155638,168775,383,Home,E,1927.98,2,0,Old
155640,174904,126,Fashion,E,2729.74,2,1,Old
155673,163833,355,Beauty,A,920.32,2,1,Old
155680,164462,761,Electronics,B,347.54,1,1,New
155700,5638,686,Beauty,D,2077.14,2,0,New
155701,118264,620,Electronics,D,2862.1,2,0,New
155703,186125,147,Fashion,C,1351.05,1,1,New
155730,170485,539,Home,C,298.35,3,0,New
155752,44487,788,Fashion,C,2334.11,1,1,Old
155758,102,322,Sports,D,393.62,1,0,New
155759,170698,212,Beauty,D,2428.95,3,1,Old
155760,120342,672,Home,B,1154.64,2,1,New
155762,100865,278,Electronics,C,1755.54,1,1,New
155770,17880,541,Home,B,1850.74,3,0,Old
155797,90119,296,Sports,B,2182.01,3,0,Old
155803,110297,384,Electronics,A,1479.06,3,0,Old
155813,108801,281,Home,B,2195.33,1,0,New
155820,52998,359,Beauty,C,1519.59,2,0,Old
155829,135707,245,Home,A,717.86,3,0,New
155831,187344,617,Fashion,B,1405.26,2,0,Old
155848,116295,387,Fashion,B,722.18,1,0,Old
155863,193759,763,Sports,B,538.38,1,1,Old
155864,40129,453,Beauty,E,1126.25,1,0,New
155905,25512,232,Electronics,C,957.45,2,1,New
155912,104452,739,Home,D,1994.2,3,0,Old
155915,66658,250,Electronics,E,703.83,3,1,Old
155932,146303,490,Sports,D,1860.16,3,1,New
155949,170084,93,Home,D,2590.99,2,0,Old
155960,136485,667,Home,E,1547.59,1,0,Old
155973,161886,97,Beauty,D,2948.22,1,1,Old
155987,195887,564,Electronics,B,1773.27,1,1,New
155988,10656,451,Electronics,D,1837.57,1,1,New
155995,12478,467,Fashion,C,876.07,2,0,Old
156000,143651,676,Home,A,1639.69,3,1,New
156002,132089,789,Sports,D,1236.89,3,0,Old
156033,163801,246,Home,C,2243.78,1,0,New
156043,142823,594,Beauty,B,1988.8,2,0,New
156046,62355,93,Beauty,E,1250.94,2,0,Old
156049,21807,762,Electronics,E,1158.99,3,1,Old
156052,192074,455,Sports,B,2623.46,3,0,New
156086,75860,259,Home,A,2343.4,2,0,Old
156095,150904,610,Beauty,B,1103.04,3,0,New
156120,172874,726,Fashion,B,907.89,3,0,Old
156122,81446,101,Beauty,D,654.25,1,0,Old
156135,174945,755,Beauty,E,1794.48,2,0,Old
156137,26527,600,Home,E,1562.55,1,0,Old
156148,160869,408,Beauty,E,193.39,1,1,Old
156163,148338,7,Beauty,C,1216.96,2,1,Old
156165,87447,86,Beauty,D,2078.92,2,1,Old
156170,6907,499,Sports,A,2838.9,3,1,New
156180,178014,245,Fashion,B,908.63,2,1,Old
156182,129598,617,Beauty,C,1994.14,1,0,New
156198,53279,232,Beauty,C,233.52,2,0,New
156245,106115,358,Beauty,A,646.47,2,1,Old
156247,34608,451,Fashion,A,2425.17,2,1,Old
156255,4154,649,Beauty,E,368.44,1,1,Old
156260,108712,527,Sports,A,799.53,1,0,Old
156274,48649,480,Beauty,D,2376.47,3,0,Old
156277,165277,292,Sports,B,1248.22,1,0,Old
156291,195108,548,Fashion,B,1383.64,2,1,Old
156297,73970,160,Home,C,1918.78,3,1,Old
156298,114260,170,Electronics,C,2232.93,2,1,Old
156299,97412,126,Home,D,871.98,2,0,New
156302,126980,186,Home,B,245.97,3,1,Old
156303,28005,556,Home,B,1074.41,3,1,New
156308,31878,597,Electronics,D,1018.34,2,1,Old
156309,130468,336,Sports,C,724.65,3,1,New
156312,177638,419,Electronics,A,1595.46,1,1,Old
156320,91166,415,Sports,D,629.96,3,1,New
156362,193313,430,Electronics,C,2546.23,1,0,Old
156367,176066,747,Electronics,E,1274.83,1,0,Old
156368,39426,687,Home,D,2232.58,3,0,Old
156380,165573,620,Fashion,B,2579.65,3,0,Old
156386,89548,51,Electronics,A,786.97,1,0,Old
156391,137880,114,Electronics,E,2265.95,3,0,Old
156397,84446,283,Home,B,2375.99,1,1,Old
156401,116390,776,Beauty,E,1700.18,3,0,New
156445,76466,119,Sports,C,1825.36,1,1,Old
156453,140004,571,Home,B,2872.87,1,1,Old
156459,21305,637,Home,D,1362.94,1,1,Old
156471,146098,332,Electronics,B,1996.22,2,0,Old
156480,93605,316,Fashion,B,2719.24,1,1,Old
156483,173604,220,Beauty,D,2707.59,3,0,New
156501,39854,556,Fashion,E,2114.39,3,0,New
156527,194538,595,Electronics,D,356.25,2,1,New
156530,20126,528,Sports,A,2632.64,1,0,Old
156537,186782,63,Electronics,E,2272.64,2,1,Old
156542,169846,740,Sports,E,2729.09,1,1,New
156555,128411,691,Fashion,D,150.5,1,0,New
156568,188243,479,Electronics,C,1965.14,2,0,Old
156569,95753,179,Sports,C,1167.52,1,1,New
156574,116095,84,Sports,A,971.09,1,0,Old
156581,93203,623,Electronics,C,2486.88,2,1,New
156672,23997,474,Home,E,717.63,2,0,Old
156673,69438,62,Beauty,D,2604.47,1,0,Old
156693,106660,216,Home,D,955.86,1,0,New
156713,12237,122,Electronics,D,2859.75,1,1,Old
156717,133882,750,Electronics,B,1677.89,3,1,Old
156743,104654,479,Sports,C,2163.87,2,1,Old
156746,134547,750,Beauty,E,1256.33,3,0,Old
156747,116706,467,Sports,D,1375.02,1,1,Old
156749,104061,419,Electronics,D,2931.19,1,0,New
156762,137205,678,Electronics,D,2106.63,2,0,Old
156767,32692,573,Electronics,D,1800.46,2,0,New
156771,55002,485,Electronics,E,1547.12,1,1,Old
156783,66240,515,Sports,E,1912.25,1,1,Old
156805,184682,256,Beauty,D,1575.13,3,0,New
156806,34140,641,Sports,B,2325.89,1,0,Old
156807,26397,562,Home,B,2867.48,1,0,Old
156826,70994,50,Fashion,C,2185.48,2,0,Old
156840,102303,329,Home,A,2908.79,2,0,Old
156861,52313,288,Beauty,A,703,1,1,Old
156880,198350,638,Fashion,B,1956.38,1,1,New
156921,91957,354,Beauty,A,985.77,1,0,New
156922,61182,672,Electronics,E,220.33,2,1,New
156935,164883,140,Electronics,B,216.86,3,0,Old
156936,43418,438,Electronics,E,1818.22,3,1,New
156948,163597,243,Beauty,A,1531.42,2,0,Old
156952,137328,571,Beauty,E,437.59,2,1,Old
156974,10850,647,Electronics,E,1794.31,1,0,Old
156988,173302,355,Home,A,925.92,1,1,Old
156994,43368,104,Beauty,A,1788.9,3,0,Old
157004,132186,277,Beauty,E,914.35,3,1,Old
157005,21100,125,Sports,D,1481.8,2,1,New
157006,106076,155,Sports,A,2865.35,2,1,Old
157011,171240,397,Sports,B,1580.88,3,0,Old
157028,3628,684,Sports,E,2738.26,2,1,Old
157045,62121,583,Fashion,B,977.02,1,0,Old
157062,195129,367,Beauty,B,1900.4,3,0,Old
157065,29317,606,Beauty,A,1250.17,2,0,New
157067,13535,107,Beauty,D,1501.74,1,1,Old
157080,167385,772,Sports,A,536.68,1,0,New
157084,27361,48,Home,A,1336.81,2,0,Old
157175,155576,597,Beauty,B,2590.48,3,1,New
157176,81641,563,Home,B,867.96,3,0,Old
157187,141098,586,Electronics,E,2126.84,3,1,Old
157188,118520,67,Electronics,B,1259.5,3,0,Old
157190,155432,228,Sports,B,759.43,3,0,New
157191,131899,572,Home,E,2649.56,1,0,New
157207,84624,591,Sports,D,1930.88,1,0,New
157215,66023,738,Sports,D,2621.92,3,1,Old
157222,190946,159,Home,A,443.13,2,1,Old
157232,129540,109,Home,D,2784.77,1,0,Old
157233,173678,461,Beauty,D,2675.23,1,1,New
157260,194973,656,Sports,C,1602.05,3,1,Old
157262,43383,288,Fashion,D,2931.3,1,1,New
157269,46344,193,Fashion,E,2540.99,3,1,New
157277,119163,64,Beauty,D,2120.21,1,0,Old
157298,97906,262,Home,B,2550.71,2,1,New
157310,148761,543,Electronics,C,1382.83,1,0,New
157321,6727,466,Fashion,D,1828.27,3,0,Old
157322,184772,542,Home,E,547.02,1,0,Old
157366,8449,718,Beauty,E,2488.4,3,1,Old
157376,37295,378,Sports,E,2324.31,3,0,Old
157381,166786,92,Beauty,C,1398.3,3,0,Old
157389,4124,292,Fashion,A,2065.34,1,0,Old
157402,36570,156,Home,A,236.94,2,1,Old
157406,193859,752,Fashion,A,1822.46,1,0,Old
157407,169372,615,Fashion,C,1730.93,2,0,Old
157417,63792,418,Home,C,2300.64,2,0,Old
157424,103329,178,Home,D,2618.4,1,1,New
157447,99902,420,Beauty,D,358.68,3,0,Old
157448,114881,195,Fashion,C,647.1,2,0,Old
157476,103880,510,Sports,C,279.99,2,1,New
157480,19041,446,Fashion,B,743.54,3,1,Old
157487,100965,350,Sports,D,507.15,3,1,New
157488,135461,383,Beauty,A,2521.07,2,0,Old
157493,45895,541,Home,D,965.77,2,0,Old
157498,60975,386,Electronics,D,2335.25,3,0,New
157506,198598,60,Home,E,1139.73,2,1,Old
157526,20549,32,Electronics,B,1474.96,1,1,Old
157531,76215,408,Beauty,D,513.79,2,1,New
157538,89760,346,Beauty,E,1367.96,3,0,Old
157544,155780,710,Electronics,B,2842.12,3,1,New
157546,96577,491,Beauty,E,2932.8,2,0,Old
157566,74000,393,Sports,B,2946.53,2,1,Old
157568,520,423,Electronics,E,1996.56,3,1,Old
157576,182,303,Home,A,2980.76,2,1,Old
157586,114030,70,Sports,A,2450.52,3,0,Old
157602,191962,536,Beauty,E,2318.36,3,0,Old
157622,5501,574,Fashion,E,1944.06,2,1,New
157632,128974,678,Home,D,672.08,1,0,Old
157635,75205,435,Fashion,A,2954.98,2,0,Old
157651,31651,388,Sports,E,735.66,2,0,Old
157654,31054,761,Sports,B,430.02,3,1,Old
157659,38267,276,Fashion,A,2173.25,1,1,New
157661,42640,312,Beauty,B,2772.88,3,0,Old
157670,109850,122,Sports,B,1655.09,2,0,Old
157678,103162,753,Home,A,2040.99,3,0,Old
157685,25972,500,Home,E,1107.07,2,1,New
157693,163971,19,Beauty,E,914.46,1,0,Old
157711,46871,539,Home,D,1625.17,2,0,Old
157736,2168,77,Beauty,A,1356.63,1,1,Old
157762,112638,485,Electronics,C,2092.97,2,0,New
157766,10406,276,Electronics,B,1956.51,3,0,Old
157769,170604,167,Electronics,B,2519.91,3,1,Old
157772,18931,136,Beauty,C,878.37,3,1,Old
157784,22657,358,Home,A,1444.86,1,1,New
157788,146274,229,Sports,D,210.51,1,0,New
157813,163218,518,Sports,C,1782.97,2,1,New
157814,180168,283,Home,D,1676.78,1,0,Old
157829,43829,633,Fashion,A,678.02,1,1,New
157851,27285,47,Sports,E,2538.72,2,0,New
157873,143499,554,Fashion,D,669.52,2,1,Old
157896,134897,420,Sports,D,2609.83,1,1,Old
157903,112864,453,Home,C,2038.46,3,1,New
157916,65210,450,Sports,A,459.6,3,1,Old
157917,131575,501,Electronics,D,2002.7,3,1,New
157927,133491,540,Electronics,A,2032.29,3,1,New
157928,81492,430,Electronics,A,1613.35,3,0,Old
157967,153319,207,Electronics,C,681.77,2,0,Old
157993,69609,50,Beauty,E,1454.58,3,1,New
158000,155626,104,Fashion,E,1445.26,3,1,New
158005,37813,323,Beauty,C,1329.65,3,0,Old
158021,92627,122,Fashion,B,2135.34,3,0,Old
158027,71882,564,Home,E,699.25,2,1,Old
158035,151329,305,Beauty,C,511.91,1,1,Old
158042,96444,632,Electronics,E,860.19,3,0,New
158070,56504,216,Fashion,C,452.74,2,0,Old
158072,87447,160,Electronics,B,220.23,2,1,Old
158082,195214,538,Home,B,593.68,2,0,Old
158100,141262,744,Home,D,1168.92,2,0,New
158103,33859,74,Fashion,A,2586.79,3,0,New
158121,136716,285,Electronics,D,941.23,3,0,Old
158139,115467,777,Fashion,C,2744.24,3,0,Old
158144,42033,313,Beauty,C,670.31,2,1,Old
158174,150365,478,Fashion,C,2352.73,3,1,Old
158192,34629,252,Fashion,D,2060.38,1,1,Old
158211,171891,378,Home,C,2141.11,3,0,Old
158217,20455,352,Sports,B,555.04,1,1,Old
158220,95464,606,Home,E,1433.28,3,1,New
158248,38164,460,Home,A,606.73,1,0,Old
158262,178380,590,Beauty,C,1972.19,1,0,New
158272,148287,632,Electronics,A,1301.26,3,1,New
158279,48911,216,Electronics,E,2854.72,3,0,Old
158284,12176,655,Sports,A,1145.36,2,1,New
158285,79896,663,Home,C,1035.23,2,1,New
158286,54251,131,Home,C,2243.52,2,0,New
158300,69954,38,Home,B,2436.84,3,1,Old
158302,111979,640,Electronics,D,2436.09,3,0,New
158306,119339,794,Beauty,D,586.69,1,0,New
158317,31793,251,Fashion,D,1691.93,3,0,Old
158324,149927,551,Fashion,E,2358.89,2,1,New
158351,103189,755,Home,C,971.85,3,0,New
158359,162281,255,Sports,A,2194.51,3,1,Old
158382,38482,429,Home,D,1299.03,2,1,Old
158383,25415,193,Beauty,E,1378.32,2,1,New
158401,179977,657,Fashion,A,652.76,3,0,Old
158404,123732,427,Sports,D,2034.71,2,0,New
158410,63613,357,Sports,E,2784.05,2,1,Old
158425,81491,604,Home,E,1507.29,2,0,New
158429,84427,500,Beauty,A,2990.35,1,0,New
158432,89471,647,Home,D,2857.99,2,1,Old
158456,96201,283,Sports,C,2559.4,3,0,Old
158506,91669,692,Electronics,C,2251.67,3,1,Old
158545,175832,122,Electronics,C,1970.32,1,0,Old
158551,178227,653,Home,A,2908.4,2,1,Old
158552,57808,609,Home,A,1847.03,1,0,New
158553,171117,746,Fashion,C,2535.82,2,0,Old
158554,1461,271,Fashion,E,2914.56,1,0,Old
158559,52451,318,Home,A,604.71,2,1,Old
158562,114172,688,Sports,C,882.72,1,0,Old
158571,187398,144,Beauty,C,1470.55,3,0,New
158574,10568,458,Beauty,E,1369.97,2,0,Old
158577,62725,94,Beauty,A,2025.62,3,1,New
158582,115427,196,Fashion,C,1424.3,3,0,New
158598,108801,726,Beauty,E,1823.05,1,0,Old
158606,123225,236,Electronics,D,1081.93,3,1,New
158614,129536,572,Fashion,C,638.75,2,0,Old
158632,55446,328,Electronics,D,2327.23,1,1,Old
158633,1967,671,Home,E,2058.12,1,0,Old
158638,49470,101,Fashion,B,534.34,1,1,Old
158643,55982,211,Home,A,399.26,1,0,Old
158667,154566,630,Beauty,A,2055.19,3,1,New
158673,73714,212,Sports,D,737,2,1,Old
158675,42042,691,Sports,C,584.26,3,0,New
158679,139600,642,Sports,D,2181.68,2,0,New
158683,129704,359,Electronics,E,547.69,2,0,New
158685,65321,596,Sports,B,759.32,3,0,Old
158687,162717,322,Beauty,B,2983.55,2,1,New
158695,99911,2,Beauty,E,2640.83,2,0,New
158707,195847,750,Fashion,C,1155.33,2,1,New
158738,4614,530,Beauty,D,260.16,3,0,Old
158752,91218,446,Electronics,B,2802.86,2,1,New
158758,182446,543,Beauty,D,2426.63,1,1,New
158789,168612,235,Electronics,C,2451.36,1,0,New
158791,14629,209,Beauty,C,2659.09,3,0,Old
158826,56465,496,Beauty,A,1960.71,1,0,Old
158843,98637,555,Fashion,B,2456.72,3,0,Old
158863,64699,613,Fashion,A,1731.34,1,1,Old
158875,52861,280,Electronics,D,1191.61,3,0,Old
158883,175115,251,Fashion,E,2723.5,2,0,New
158886,195997,786,Beauty,C,263.48,3,1,Old
158893,10545,634,Sports,E,1006.12,3,0,Old
158899,166000,420,Sports,E,557.77,1,1,Old
158903,86678,264,Electronics,D,2976.03,1,0,New
158904,116619,701,Home,D,2847.76,3,1,Old
158921,109873,629,Fashion,C,1058.51,3,0,New
158922,11992,404,Home,E,2021.78,2,0,New
158927,55807,206,Sports,C,766.64,3,0,Old
158946,105593,212,Beauty,C,2903.61,3,1,Old
158964,55101,18,Beauty,B,271.55,3,0,Old
158965,188236,161,Electronics,E,2072.02,3,0,Old
159010,160001,584,Electronics,E,2149.01,1,0,Old
159014,40817,285,Home,C,2166.51,2,0,New
159022,95641,245,Fashion,C,2281.7,1,1,Old
159040,179746,796,Home,D,2706.3,2,1,New
159059,104643,169,Sports,A,515.09,2,1,New
159067,20972,679,Home,E,1336.01,2,0,New
159069,157702,551,Beauty,E,2964.46,2,0,Old
159087,78214,116,Home,D,1584.51,1,1,New
159102,57430,758,Beauty,B,199.44,3,0,New
159112,150725,3,Electronics,E,547.09,1,1,Old
159132,61502,224,Electronics,B,1791.21,2,0,Old
159143,146238,448,Sports,E,1759.09,3,0,Old
159148,152080,708,Sports,B,2950.14,2,0,New
159151,50101,154,Home,A,194.86,2,0,New
159173,126656,481,Electronics,B,1543.67,1,0,New
159181,168834,483,Sports,A,2701.61,1,0,New
159192,198000,518,Fashion,E,949.93,2,0,New
159198,115125,580,Sports,B,707.34,1,0,Old
159255,177889,442,Sports,C,883.3,2,1,Old
159257,126465,433,Home,B,391.83,1,0,Old
159263,52770,60,Electronics,D,2703.31,3,0,Old
159270,96201,723,Fashion,A,1532.46,1,0,New
159277,20514,772,Fashion,D,1599.31,1,1,New
159280,87860,195,Electronics,A,732.15,3,1,Old
159300,119662,153,Electronics,E,2601.84,3,0,New
159306,183573,551,Sports,D,2086.77,2,0,Old
159322,148784,371,Fashion,A,1470.67,2,1,Old
159346,124646,279,Beauty,D,737.44,1,1,New
159366,30668,682,Electronics,A,2381.72,1,0,Old
159367,119903,789,Fashion,D,1121.06,1,0,Old
159379,43191,116,Sports,C,1767.4,1,0,Old
159393,190121,652,Fashion,D,690.21,1,0,New
159395,17445,489,Beauty,A,2179.42,3,1,New
159409,116662,189,Beauty,E,2563.53,2,0,Old
159425,4899,615,Home,A,1335.2,1,0,New
159432,132729,178,Beauty,B,2959.87,3,0,New
159452,157802,723,Fashion,A,1714.81,3,0,Old
159459,18451,374,Electronics,B,1506.01,2,1,Old
159462,97539,399,Sports,C,2431.08,1,1,New
159464,163326,739,Fashion,E,2000.78,1,0,New
159471,35552,453,Home,B,2792.67,1,1,Old
159487,53911,440,Fashion,C,570.98,2,0,New
159496,158306,677,Sports,E,541.25,2,0,Old
159529,34791,295,Fashion,E,2817.4,1,1,Old
159531,171497,146,Electronics,B,990.49,2,1,Old
159556,89450,760,Home,B,474.47,1,1,Old
159558,20627,7,Home,A,232.68,3,0,Old
159572,93017,260,Sports,E,1400.36,1,0,New
159573,53217,200,Beauty,D,2773.42,1,0,New
159575,139402,287,Fashion,B,1101.44,1,0,Old
159576,157850,633,Home,B,1897.07,3,0,Old
159595,144314,167,Fashion,A,518.15,2,1,Old
159601,174278,605,Home,D,702.13,1,0,New
159608,23734,354,Fashion,E,702.77,1,0,Old
159612,66713,284,Beauty,A,1732.24,1,1,Old
159646,66297,713,Beauty,E,954.02,1,0,Old
159659,88291,340,Electronics,A,2291.82,3,0,Old
159661,147171,230,Home,B,2883.49,2,0,Old
159665,24061,327,Sports,E,744.91,1,1,Old
159668,96118,348,Beauty,B,2914.65,2,0,Old
159673,47198,434,Beauty,E,1330.13,1,0,New
159678,187415,323,Home,B,1638.86,1,0,Old
159709,185017,165,Sports,D,518.02,2,0,Old
159711,133409,173,Beauty,E,543.81,2,1,New
159713,171795,401,Sports,B,2295.62,3,1,Old
159732,70555,293,Home,B,2350.88,1,0,Old
159741,94426,16,Electronics,E,645.37,3,1,Old
159751,29567,350,Fashion,A,803.68,3,0,New
159753,13535,286,Fashion,C,2165.16,1,0,Old
159755,158192,54,Sports,D,2321.86,3,1,Old
159757,116231,654,Electronics,B,208.64,1,1,Old
159770,171556,329,Electronics,A,2128.07,2,0,Old
159782,26684,234,Beauty,C,560.98,3,0,New
159787,131568,236,Home,B,2157.81,2,1,Old
159827,179574,777,Home,E,370.3,1,0,Old
159829,188662,91,Sports,A,1654.91,1,0,Old
159839,165782,486,Home,B,2786.15,3,1,Old
159844,115036,367,Home,E,2610.49,3,0,Old
159864,29747,749,Electronics,C,2857.95,3,1,Old
159873,134982,268,Fashion,A,764.42,2,1,Old
159881,139228,635,Fashion,E,2535.33,3,1,Old
159882,37295,85,Sports,C,955.15,1,1,Old
159890,16519,233,Home,C,1767.52,2,0,Old
159892,145326,266,Electronics,C,344.73,1,1,Old
