order_id,customer_id,order_timestamp,order_value,discount_amount,payment_method,promised_delivery_days,actual_delivery_days,order_status
124395,37612,2025-08-13T12:52:36.629Z,1093.4,114.56,UPI,5,5,Delivered
124399,9443,2025-06-20T12:52:36.629Z,1655.95,327.81,UPI,4,4,Delivered
124408,5246,2025-05-24T12:52:36.629Z,932.5,8.39,COD,5,6,Delivered
124414,42327,2025-05-30T12:52:36.629Z,4090.46,126.41,COD,2,2,Delivered
124419,35193,2025-08-08T12:52:36.629Z,584.25,298.8,UPI,3,5,Delivered
124420,7722,2025-12-19T12:52:36.629Z,890.35,395.38,Credit Card,2,4,Delivered
124422,7375,2025-09-21T12:52:36.629Z,1583.24,394.38,Wallet,2,2,Delivered
124425,10382,2025-04-25T12:52:36.629Z,3088.67,415.26,Wallet,5,8,Delivered
124457,20465,2025-07-16T12:52:36.629Z,2894.72,429.04,COD,2,2,Delivered
124461,7592,2025-08-30T12:52:36.629Z,3991.97,323.69,Credit Card,3,4,Delivered
124463,45970,2025-10-26T12:52:36.629Z,947.01,488.21,COD,4,4,Delivered
124478,10297,2025-04-11T12:52:36.629Z,4653.04,91.7,Wallet,4,4,Delivered
124484,14793,2025-11-20T12:52:36.629Z,1299.68,492.61,COD,5,7,Delivered
124493,7542,2025-09-25T12:52:36.629Z,2025.35,231.81,UPI,5,7,Delivered
124497,4916,2025-04-19T12:52:36.629Z,4446.31,387.55,Wallet,3,3,Delivered
124502,40218,2026-02-27T12:52:36.629Z,4910.06,129.09,Credit Card,4,7,Delivered
124516,26575,2026-02-11T12:52:36.629Z,2714.6,43.81,COD,5,5,Cancelled
124540,39512,2025-08-09T12:52:36.629Z,773.75,37.28,Wallet,4,4,Delivered
124551,14517,2026-02-05T12:52:36.629Z,3450.24,418.39,Credit Card,3,3,Delivered
124590,14860,2025-08-13T12:52:36.629Z,4356.8,224.08,UPI,2,2,Delivered
124592,6588,2025-03-14T12:52:36.629Z,4341.63,132.59,Wallet,2,2,Delivered
124602,39,2025-08-21T12:52:36.629Z,2230.97,26.75,Wallet,5,6,Delivered
124605,5517,2025-03-29T12:52:36.629Z,1693.36,406.39,Credit Card,5,7,Delivered
124617,19616,2025-03-10T12:52:36.629Z,1263.42,497.67,Wallet,4,4,Delivered
124623,18198,2025-09-14T12:52:36.629Z,3943.84,201.32,Credit Card,4,4,Delivered
124638,40204,2025-08-23T12:52:36.629Z,499.76,20.12,COD,5,6,Delivered
124646,186,2025-06-09T12:52:36.629Z,2519.07,254.63,Credit Card,5,7,Delivered
124649,38983,2025-09-26T12:52:36.629Z,2252.96,228.17,Credit Card,3,3,Delivered
124653,27250,2025-04-27T12:52:36.629Z,436.2,425.91,Credit Card,5,6,Delivered
124674,29960,2025-11-04T12:52:36.629Z,249.52,376.2,Credit Card,4,4,Delivered
124675,29227,2026-01-02T12:52:36.629Z,2736.99,75.2,COD,4,4,Delivered
124677,11632,2025-07-10T12:52:36.629Z,4452.25,28,Wallet,2,4,Delivered
124696,37577,2025-08-07T12:52:36.629Z,4283.41,227.23,COD,5,6,Delivered
124698,41902,2025-04-09T12:52:36.629Z,2343.87,211.71,COD,3,5,Returned
124701,12643,2025-03-22T12:52:36.629Z,4566.16,159.94,UPI,5,5,Delivered
124704,40189,2025-10-30T12:52:36.629Z,3315.33,117.11,COD,4,4,Delivered
124737,8854,2025-06-01T12:52:36.629Z,536.33,36.01,COD,2,4,Delivered
124749,33042,2025-06-04T12:52:36.629Z,3202.61,465.45,UPI,2,3,Delivered
124752,30939,2025-03-27T12:52:36.629Z,1643.85,162.86,UPI,3,3,Delivered
124784,8910,2025-12-16T12:52:36.629Z,1499.61,484.73,Credit Card,5,5,Delivered
124787,31336,2026-01-09T12:52:36.629Z,3661.47,346.32,Credit Card,3,3,Delivered
124792,13383,2025-12-02T12:52:36.629Z,3075.91,240.58,Credit Card,5,5,Delivered
124797,13728,2025-10-07T12:52:36.629Z,3267.12,156.85,COD,4,4,Cancelled
124827,26150,2025-12-09T12:52:36.629Z,1784.33,477.62,Credit Card,4,4,Delivered
124834,2777,2025-11-13T12:52:36.629Z,880.16,440.84,Credit Card,4,6,Delivered
124836,1941,2026-02-23T12:52:36.629Z,3992.06,179.56,COD,5,5,Delivered
124839,38646,2025-04-23T12:52:36.629Z,4460.86,368.82,UPI,4,5,Returned
124842,33908,2025-08-03T12:52:36.629Z,486.91,495.1,Credit Card,5,5,Delivered
124849,38043,2025-10-11T12:52:36.629Z,4074.48,59.14,UPI,4,4,Cancelled
124851,17611,2025-09-17T12:52:36.629Z,2870.72,353.31,Credit Card,5,5,Delivered
124882,39920,2026-02-11T12:52:36.629Z,3458.45,183.49,Credit Card,2,3,Delivered
124890,7165,2025-06-06T12:52:36.629Z,780.98,75.89,Credit Card,3,4,Delivered
124895,19535,2025-08-03T12:52:36.629Z,1475.42,193.2,Wallet,2,2,Delivered
124901,41863,2025-03-16T12:52:36.629Z,3951.95,55.58,UPI,5,6,Delivered
124907,4361,2025-04-15T12:52:36.629Z,3496.06,124.45,Credit Card,4,4,Delivered
124909,14126,2025-07-07T12:52:36.629Z,4578.17,412.92,COD,3,5,Delivered
124911,10653,2025-07-17T12:52:36.629Z,4022.69,124.74,Wallet,2,5,Delivered
124914,22559,2025-08-21T12:52:36.629Z,1548.82,151.48,UPI,2,4,Delivered
124932,1180,2025-05-19T12:52:36.629Z,2611.53,187.17,COD,5,5,Delivered
124937,36248,2025-08-17T12:52:36.629Z,567.07,64.51,Credit Card,4,5,Delivered
124955,27470,2025-11-01T12:52:36.629Z,1195.08,351.81,UPI,4,4,Delivered
124957,47484,2025-09-30T12:52:36.629Z,4669.14,375.99,COD,3,3,Delivered
124966,31395,2026-01-27T12:52:36.629Z,1493.35,407.08,UPI,5,6,Delivered
124980,26951,2025-07-03T12:52:36.629Z,1348.49,438.94,Wallet,4,7,Delivered
125025,44989,2025-07-07T12:52:36.629Z,2636.72,2.17,COD,2,2,Delivered
125026,39133,2025-08-19T12:52:36.629Z,1613.27,109.74,Credit Card,4,7,Delivered
125056,44680,2026-01-14T12:52:36.629Z,2778.21,124.23,Credit Card,4,4,Returned
125059,36613,2026-01-20T12:52:36.629Z,1220.76,388.37,UPI,4,4,Delivered
125064,38142,2026-02-04T12:52:36.629Z,2904.12,20.07,UPI,3,6,Returned
125081,27245,2025-06-09T12:52:36.629Z,2645.88,483.76,COD,4,4,Delivered
125110,3960,2025-05-05T12:52:36.629Z,604.45,174.98,Credit Card,2,2,Delivered
125118,15370,2025-05-29T12:52:36.629Z,3744.06,213.6,Wallet,5,5,Delivered
125121,30653,2025-03-27T12:52:36.629Z,757,217.15,COD,3,4,Delivered
125135,48669,2025-04-28T12:52:36.629Z,1124.39,318.49,Credit Card,2,4,Delivered
125141,41230,2025-08-07T12:52:36.629Z,4506.48,387.6,Wallet,5,5,Delivered
125147,32535,2026-01-24T12:52:36.629Z,1854.82,201.54,Wallet,4,4,Returned
125148,44743,2025-06-02T12:52:36.629Z,3262.61,261.92,UPI,2,3,Delivered
125167,22218,2025-11-14T12:52:36.629Z,4454.4,388.88,UPI,2,3,Delivered
125173,3691,2025-11-16T12:52:36.629Z,4621.42,129.21,Wallet,4,4,Cancelled
125176,29843,2025-07-31T12:52:36.629Z,1557.62,397.1,Wallet,4,4,Delivered
125188,36483,2025-12-13T12:52:36.629Z,1803.13,259.91,Wallet,3,3,Delivered
125205,37121,2025-10-28T12:52:36.629Z,1271.18,339.24,Wallet,4,4,Delivered
125217,8604,2025-05-14T12:52:36.629Z,251.53,443.02,Credit Card,3,4,Delivered
125227,16492,2026-02-12T12:52:36.629Z,1738.66,109.75,UPI,3,5,Returned
125239,45349,2025-06-19T12:52:36.629Z,274.45,245.08,COD,5,6,Delivered
125255,34730,2025-12-17T12:52:36.629Z,676.57,230.77,Credit Card,2,2,Delivered
125260,17862,2025-12-17T12:52:36.629Z,4887.47,240.6,COD,2,2,Delivered
125267,24636,2025-05-21T12:52:36.629Z,3608.89,227.05,Wallet,2,2,Cancelled
125270,46375,2025-12-20T12:52:36.629Z,4984.78,357.48,Credit Card,3,3,Delivered
125291,347,2026-01-12T12:52:36.629Z,640.68,0.75,Credit Card,5,5,Delivered
125298,38056,2026-01-27T12:52:36.629Z,1694.05,27.89,Credit Card,2,2,Returned
125302,46006,2025-12-18T12:52:36.629Z,2902.6,155.14,UPI,2,3,Delivered
125321,3794,2025-09-29T12:52:36.629Z,877.28,198.35,UPI,5,5,Delivered
125339,4084,2025-09-08T12:52:36.629Z,442.7,457.04,UPI,3,3,Delivered
125346,19732,2026-01-20T12:52:36.629Z,2330.46,372.09,Credit Card,5,5,Returned
125359,36530,2025-10-06T12:52:36.629Z,3999.21,128.96,UPI,4,6,Delivered
125378,42174,2025-04-13T12:52:36.629Z,859.94,3.9,UPI,5,5,Delivered
125389,39432,2025-07-21T12:52:36.629Z,2087.79,167.02,Credit Card,5,5,Delivered
125402,35673,2025-11-27T12:52:36.629Z,3887.94,72.42,Wallet,3,5,Delivered
125411,43267,2025-03-16T12:52:36.629Z,1678.24,371.31,UPI,3,4,Delivered
125415,29700,2025-11-02T12:52:36.629Z,2519.48,267.47,COD,4,6,Delivered
125419,44897,2025-03-15T12:52:36.629Z,4283.77,315.92,Credit Card,3,3,Delivered
125423,32569,2026-01-31T12:52:36.629Z,3164.59,67.36,Wallet,3,3,Delivered
125425,19006,2025-03-23T12:52:36.629Z,1076.27,421.92,COD,3,3,Delivered
125429,30148,2025-06-24T12:52:36.629Z,313.51,65.74,Credit Card,3,3,Delivered
125434,14192,2026-02-15T12:52:36.629Z,1491.97,51.68,Credit Card,3,3,Delivered
125448,32147,2025-12-06T12:52:36.629Z,267.25,124.38,Credit Card,4,4,Delivered
125451,15593,2025-08-05T12:52:36.629Z,235.21,66.04,UPI,4,4,Delivered
125461,5419,2025-06-26T12:52:36.629Z,1005.12,215.19,Credit Card,5,5,Delivered
125463,624,2025-05-09T12:52:36.629Z,937.83,450.66,Credit Card,4,4,Delivered
125467,29810,2025-10-16T12:52:36.629Z,4243.13,157.9,Credit Card,2,5,Delivered
125476,2557,2025-07-02T12:52:36.629Z,4046.17,11.3,UPI,2,2,Delivered
125498,10382,2025-11-29T12:52:36.629Z,3335.57,68.12,Wallet,2,3,Cancelled
125506,19775,2025-03-23T12:52:36.629Z,881.04,492.91,Wallet,3,3,Delivered
125526,38546,2025-04-06T12:52:36.629Z,656.57,52.12,Wallet,4,5,Delivered
125528,26773,2025-05-10T12:52:36.629Z,1406.52,372.12,Wallet,3,4,Delivered
125549,1654,2025-09-30T12:52:36.629Z,1801.37,162.5,UPI,2,3,Delivered
125554,7462,2026-02-11T12:52:36.629Z,2598.97,165.71,Credit Card,3,3,Delivered
125571,30970,2025-09-04T12:52:36.629Z,508.76,182.81,Credit Card,2,3,Delivered
125573,19954,2025-03-28T12:52:36.629Z,3074.7,81.93,UPI,3,4,Delivered
125584,47824,2025-04-01T12:52:36.629Z,1117.99,28.69,UPI,4,5,Delivered
125591,46959,2025-12-10T12:52:36.629Z,4946.06,144.58,UPI,3,4,Delivered
125594,4797,2025-08-17T12:52:36.629Z,4567.14,231.66,Credit Card,2,2,Returned
125598,43714,2025-05-01T12:52:36.629Z,3000.71,98.49,COD,3,3,Delivered
125626,14563,2025-07-11T12:52:36.629Z,3705.02,410.69,Credit Card,5,5,Delivered
125627,31383,2025-03-25T12:52:36.629Z,2138.21,147.07,COD,2,2,Delivered
125634,44230,2025-06-04T12:52:36.629Z,1766.36,418.98,Credit Card,2,2,Cancelled
125636,35673,2025-11-13T12:52:36.629Z,452.6,68.85,COD,2,2,Delivered
125637,48730,2025-03-17T12:52:36.629Z,2744.31,48.8,Wallet,4,7,Delivered
125646,15587,2025-08-07T12:52:36.629Z,2159.05,352.3,Wallet,5,7,Delivered
125681,26391,2025-11-20T12:52:36.629Z,3352.08,45.95,Wallet,3,3,Cancelled
125717,44036,2025-03-09T12:52:36.629Z,3949.03,161.29,Wallet,2,2,Delivered
125735,18265,2025-04-13T12:52:36.629Z,2943.21,143.08,COD,5,5,Delivered
125744,30074,2025-11-16T12:52:36.629Z,1505.42,490.25,UPI,3,3,Delivered
125756,32533,2025-07-28T12:52:36.629Z,1795.93,16.42,COD,4,5,Delivered
125757,5383,2025-07-06T12:52:36.629Z,1390.61,160.64,COD,5,6,Delivered
125781,27108,2025-03-15T12:52:36.629Z,2083.32,368.86,Credit Card,5,5,Delivered
125787,9089,2025-03-15T12:52:36.629Z,4010.3,240.82,Wallet,4,7,Delivered
125789,27911,2025-06-11T12:52:36.629Z,2845.55,432.06,Credit Card,5,5,Delivered
125795,21294,2025-08-04T12:52:36.629Z,1176.26,428.6,Wallet,4,4,Delivered
125796,34508,2025-04-13T12:52:36.629Z,4056.1,340.01,UPI,5,5,Delivered
125801,25998,2025-10-10T12:52:36.629Z,1064.89,368.79,COD,4,4,Delivered
125828,23819,2025-03-06T12:52:36.629Z,730.14,13.28,UPI,5,6,Delivered
125829,41446,2025-03-18T12:52:36.629Z,4898.52,233.65,COD,3,3,Returned
125830,24375,2025-08-13T12:52:36.629Z,1008,386.94,COD,5,5,Delivered
125838,41022,2025-08-31T12:52:36.629Z,1184.01,163.29,Wallet,5,6,Delivered
125842,7161,2026-02-11T12:52:36.629Z,538.71,387.35,UPI,3,4,Delivered
125843,35104,2025-09-08T12:52:36.629Z,2885.9,406.16,Wallet,5,5,Delivered
125844,40787,2025-12-13T12:52:36.629Z,3408.57,147.66,Wallet,5,5,Delivered
125874,27395,2025-07-26T12:52:36.629Z,4051.6,21.95,Wallet,3,3,Delivered
125880,31293,2025-10-13T12:52:36.629Z,639.29,152.11,COD,3,6,Delivered
125881,21636,2026-01-17T12:52:36.629Z,3863.91,351.79,Wallet,5,6,Delivered
125888,49229,2025-03-13T12:52:36.629Z,1602.54,24.17,Credit Card,3,3,Delivered
125918,13947,2025-12-06T12:52:36.629Z,1409.77,149.1,UPI,2,3,Delivered
125927,13299,2025-11-26T12:52:36.629Z,1755.38,381.33,UPI,4,5,Delivered
125930,39250,2025-11-18T12:52:36.629Z,4783.75,439.29,UPI,5,5,Delivered
125932,15836,2025-07-10T12:52:36.629Z,342.14,123.5,Credit Card,4,4,Delivered
125933,15614,2025-04-04T12:52:36.629Z,4346.11,488.23,UPI,5,5,Delivered
125938,6044,2025-07-02T12:52:36.629Z,809.42,108.64,COD,5,6,Delivered
125939,24083,2025-07-14T12:52:36.629Z,1293.71,74.05,UPI,4,6,Returned
125941,24532,2025-03-13T12:52:36.629Z,3180.4,414.14,COD,5,5,Delivered
125944,14674,2026-01-08T12:52:36.629Z,1851.98,77.96,UPI,5,5,Returned
125946,35610,2025-03-02T12:52:36.629Z,1775.79,46.45,Wallet,5,6,Delivered
125969,37148,2025-06-20T12:52:36.629Z,2247.66,497.72,Credit Card,2,4,Delivered
125982,30817,2025-08-11T12:52:36.629Z,2203.47,51.66,COD,2,2,Delivered
125985,42619,2025-10-02T12:52:36.629Z,2691.08,437.17,COD,4,6,Returned
125987,43805,2025-07-19T12:52:36.629Z,2885.9,186.8,COD,5,5,Delivered
125988,46021,2025-12-26T12:52:36.629Z,268.38,205.66,Credit Card,3,3,Delivered
126009,13093,2025-07-28T12:52:36.629Z,271.91,14.91,Credit Card,5,5,Delivered
126020,16444,2025-11-18T12:52:36.629Z,4074.2,379.4,UPI,2,2,Returned
126021,13831,2025-05-28T12:52:36.629Z,4625.81,228.5,COD,5,5,Delivered
126024,25693,2025-09-30T12:52:36.629Z,4008.82,283.31,Credit Card,4,4,Delivered
126041,6198,2026-01-06T12:52:36.629Z,3337.81,241.58,Credit Card,2,3,Delivered
126043,13297,2025-08-13T12:52:36.629Z,1977.02,413.61,Wallet,4,4,Delivered
126064,6759,2025-05-06T12:52:36.629Z,3449.9,372.8,COD,4,6,Returned
126069,634,2025-09-10T12:52:36.629Z,2631.95,79.13,Credit Card,3,4,Delivered
126072,9404,2025-09-18T12:52:36.629Z,3015.66,479.69,Credit Card,4,5,Delivered
126096,21218,2025-05-27T12:52:36.629Z,2104.17,269.63,Wallet,3,6,Delivered
126102,40974,2025-06-30T12:52:36.629Z,548.54,151.6,COD,4,4,Delivered
126113,35141,2025-09-25T12:52:36.629Z,1128.63,89.78,COD,5,6,Delivered
126119,30657,2025-10-01T12:52:36.629Z,4865.83,104.54,UPI,2,3,Delivered
126133,15844,2025-07-28T12:52:36.629Z,1163.24,252.39,Wallet,3,3,Delivered
126142,13352,2025-03-18T12:52:36.629Z,1959.26,428.36,Credit Card,3,4,Delivered
126150,35444,2025-05-07T12:52:36.629Z,776.64,191.14,COD,5,5,Delivered
126172,10419,2025-06-16T12:52:36.629Z,1719.63,441.91,UPI,5,5,Delivered
126180,30201,2025-07-23T12:52:36.629Z,3730.48,115.21,Wallet,3,3,Delivered
126183,43956,2025-06-12T12:52:36.629Z,316.19,222.09,Wallet,2,2,Delivered
126186,14135,2025-07-06T12:52:36.629Z,3917.17,162.3,UPI,3,5,Delivered
126221,17051,2026-01-15T12:52:36.629Z,3240.67,329.88,UPI,2,3,Delivered
126241,45438,2026-01-17T12:52:36.629Z,1338.5,137.83,Wallet,5,6,Delivered
126245,35480,2025-07-10T12:52:36.629Z,4186.07,227,Wallet,5,8,Delivered
126255,9312,2025-10-10T12:52:36.629Z,2684.27,237.69,UPI,4,6,Delivered
126256,42500,2025-07-15T12:52:36.629Z,3823.85,65.35,COD,4,4,Cancelled
126262,43160,2026-01-24T12:52:36.629Z,2855.47,209.18,Wallet,3,5,Delivered
126271,46168,2025-08-08T12:52:36.629Z,1603.37,373.54,Credit Card,4,5,Delivered
126281,10417,2025-06-08T12:52:36.629Z,1956.96,427.7,Credit Card,2,3,Delivered
126295,35685,2026-01-18T12:52:36.629Z,2502.6,167.04,COD,2,5,Delivered
126302,21452,2025-06-30T12:52:36.629Z,1695.96,74.67,Wallet,5,5,Delivered
126311,12191,2025-05-11T12:52:36.629Z,4040.89,315.15,UPI,3,6,Cancelled
126352,1682,2025-03-10T12:52:36.629Z,3524.7,338.28,Credit Card,5,7,Delivered
126375,44130,2025-06-05T12:52:36.629Z,660.44,419.82,COD,4,4,Delivered
126380,24335,2026-01-09T12:52:36.629Z,878.84,181.25,Wallet,4,4,Cancelled
126387,46288,2025-03-16T12:52:36.629Z,2995.39,478.03,Wallet,4,4,Delivered
126405,2829,2025-04-09T12:52:36.629Z,1933.48,193.63,Credit Card,4,4,Delivered
126426,14323,2025-03-17T12:52:36.629Z,2132.44,346.57,Wallet,4,4,Returned
126440,49743,2025-09-08T12:52:36.629Z,1256.64,311.31,Wallet,2,2,Delivered
126448,3594,2025-07-12T12:52:36.629Z,1811.24,2.21,Credit Card,4,6,Delivered
126451,29776,2025-07-04T12:52:36.629Z,2792.82,185.04,Credit Card,4,5,Delivered
126455,32709,2026-02-24T12:52:36.629Z,3436.42,131.42,COD,2,2,Delivered
126463,12206,2026-02-13T12:52:36.629Z,2510.13,298.45,Wallet,2,2,Delivered
126465,2964,2026-01-13T12:52:36.629Z,2045.65,19.86,Credit Card,3,3,Cancelled
126468,48986,2025-07-15T12:52:36.629Z,1321.8,273.29,UPI,3,3,Delivered
126475,38267,2025-03-19T12:52:36.629Z,1991.47,401.97,Credit Card,3,3,Delivered
126488,35247,2025-08-01T12:52:36.629Z,1970.12,386.98,UPI,2,2,Delivered
126501,27262,2025-12-30T12:52:36.629Z,3629.59,78.16,Credit Card,4,5,Delivered
126527,22583,2025-09-01T12:52:36.629Z,4577.3,491.95,Wallet,5,6,Delivered
126528,35717,2025-03-12T12:52:36.629Z,4185.58,459.86,COD,2,4,Delivered
126563,22892,2026-01-13T12:52:36.629Z,4023.28,379.47,Credit Card,2,2,Delivered
126564,14126,2026-01-07T12:52:36.629Z,4559.54,254.2,COD,3,3,Delivered
126580,34464,2025-04-28T12:52:36.629Z,1582.03,420.28,Credit Card,4,6,Delivered
126598,48503,2026-02-06T12:52:36.629Z,1606.71,43.36,UPI,5,5,Delivered
126608,10942,2025-11-14T12:52:36.629Z,3951.12,288.75,Wallet,2,3,Delivered
126614,29507,2025-10-25T12:52:36.629Z,1615,384.68,Wallet,3,4,Delivered
126624,38023,2025-08-28T12:52:36.629Z,2859.92,470.36,Wallet,4,6,Delivered
126631,9096,2025-06-21T12:52:36.629Z,1696.94,28.52,COD,2,2,Delivered
126635,21340,2025-07-06T12:52:36.629Z,4089.82,197.29,Wallet,2,4,Delivered
126656,41000,2025-12-17T12:52:36.629Z,1197.38,111.82,COD,2,2,Cancelled
126661,45852,2025-05-16T12:52:36.629Z,3296.91,444.15,COD,4,5,Delivered
126663,21995,2025-10-08T12:52:36.629Z,4081.88,94.15,UPI,3,3,Delivered
126669,48149,2025-05-17T12:52:36.629Z,487.13,336.26,Credit Card,4,5,Delivered
126673,7650,2025-04-18T12:52:36.629Z,324.09,116.93,Credit Card,5,5,Cancelled
126714,20205,2025-12-04T12:52:36.629Z,997.26,84.44,COD,2,5,Cancelled
126717,31989,2025-04-07T12:52:36.629Z,4923.93,373.03,UPI,2,3,Delivered
126739,18081,2025-03-20T12:52:36.629Z,962.4,136.99,COD,2,4,Delivered
126752,1699,2025-07-27T12:52:36.629Z,4739.67,302.45,Credit Card,3,4,Delivered
126753,29990,2025-12-04T12:52:36.629Z,3897.07,162.92,Wallet,3,5,Delivered
126758,42037,2025-10-08T12:52:36.629Z,3586.69,337.2,Wallet,4,4,Delivered
126760,16016,2025-08-23T12:52:36.629Z,2489.32,149.66,Credit Card,4,6,Delivered
126776,23981,2025-05-28T12:52:36.629Z,4495.25,432.42,COD,4,4,Delivered
126786,37654,2025-05-08T12:52:36.629Z,4975.5,370,UPI,4,4,Delivered
126808,27059,2025-08-18T12:52:36.629Z,3364.08,182.58,COD,3,4,Returned
126816,31063,2025-04-12T12:52:36.629Z,2086.95,319.63,Wallet,5,5,Delivered
126848,2791,2025-12-27T12:52:36.629Z,476.72,113.45,UPI,5,7,Delivered
126856,23742,2025-11-18T12:52:36.629Z,1875.13,50.21,UPI,2,3,Delivered
126864,28201,2026-02-21T12:52:36.629Z,1979.21,259.75,COD,4,4,Delivered
126866,9179,2025-03-07T12:52:36.629Z,2885.74,365.52,COD,3,5,Delivered
126873,4507,2025-10-16T12:52:36.629Z,4785.97,457.28,COD,5,5,Delivered
126902,4599,2026-02-03T12:52:36.629Z,2730.41,116.54,UPI,2,3,Delivered
126922,38546,2025-03-24T12:52:36.629Z,1848.83,209.59,UPI,3,6,Delivered
126960,13566,2025-09-15T12:52:36.629Z,4212.85,393.15,Credit Card,2,4,Delivered
126966,27113,2026-02-28T12:52:36.629Z,2938.46,320.22,UPI,4,5,Delivered
126968,47720,2025-11-30T12:52:36.629Z,207.8,449.74,COD,4,4,Delivered
126970,20252,2026-02-02T12:52:36.629Z,1116.6,130.34,UPI,2,3,Delivered
126974,48220,2025-10-31T12:52:36.629Z,994.45,310.43,COD,5,8,Delivered
126980,30005,2025-09-14T12:52:36.629Z,1311.08,446.3,UPI,3,6,Delivered
126984,25275,2025-05-09T12:52:36.629Z,944.96,182.17,COD,3,3,Delivered
126985,45796,2025-10-10T12:52:36.629Z,4346.21,346.72,UPI,3,4,Delivered
126995,32904,2025-09-24T12:52:36.629Z,928.63,28.19,COD,2,5,Delivered
126996,6504,2025-10-19T12:52:36.629Z,3328.69,373.6,COD,4,4,Delivered
127015,34096,2025-06-24T12:52:36.629Z,3916.93,235.97,COD,3,4,Returned
127020,49302,2026-01-08T12:52:36.629Z,4513.66,250.9,Wallet,4,6,Delivered
127025,42258,2025-08-16T12:52:36.629Z,2336.46,430.68,Credit Card,5,6,Delivered
127034,44691,2026-01-11T12:52:36.629Z,555.87,405.26,UPI,5,7,Delivered
127035,44379,2025-08-07T12:52:36.629Z,1479.49,99.21,Credit Card,4,7,Delivered
127036,33567,2026-01-25T12:52:36.629Z,1648.07,287.15,Credit Card,5,5,Delivered
127047,8818,2025-09-26T12:52:36.629Z,2711.74,86.84,UPI,4,7,Delivered
127051,31929,2026-01-05T12:52:36.629Z,4786.8,224.21,COD,5,5,Delivered
127056,10258,2025-06-16T12:52:36.629Z,986.25,140.36,UPI,5,6,Returned
127058,9038,2025-03-29T12:52:36.629Z,4272.07,60.95,Wallet,2,5,Returned
127063,36613,2025-12-02T12:52:36.629Z,4648.22,275.13,COD,2,2,Delivered
127067,3567,2025-11-25T12:52:36.629Z,1595.28,200.5,UPI,3,5,Delivered
127080,35383,2025-10-21T12:52:36.629Z,977.68,270.93,Wallet,3,4,Delivered
127084,5694,2025-05-28T12:52:36.629Z,4397.56,236.92,COD,5,6,Delivered
127090,30096,2025-10-01T12:52:36.629Z,758.79,12.95,COD,3,3,Delivered
127093,44174,2025-10-03T12:52:36.629Z,1162.35,189.24,UPI,2,3,Cancelled
127099,8748,2026-02-26T12:52:36.629Z,2983.15,462.01,Wallet,5,7,Delivered
127118,14901,2025-09-06T12:52:36.629Z,3618.38,92.77,Credit Card,5,5,Delivered
127124,35509,2025-09-06T12:52:36.629Z,773.06,96.48,Wallet,4,4,Delivered
127128,49289,2026-01-28T12:52:36.629Z,907.58,444.11,Wallet,5,8,Delivered
127137,3960,2025-11-11T12:52:36.629Z,234,234.23,Credit Card,2,2,Cancelled
127138,45296,2025-06-17T12:52:36.629Z,3325.97,305,COD,2,2,Delivered
127153,46870,2026-02-04T12:52:36.629Z,4074.65,179.04,Wallet,4,6,Delivered
127164,13071,2025-10-16T12:52:36.629Z,2834.75,257.75,Credit Card,5,6,Delivered
127175,10031,2025-09-26T12:52:36.629Z,882.01,86.74,Credit Card,5,5,Cancelled
127176,23727,2026-01-17T12:52:36.629Z,1193.23,141.3,COD,3,3,Delivered
127177,32625,2025-03-11T12:52:36.629Z,408.6,85.55,Wallet,3,4,Delivered
127186,4830,2025-07-29T12:52:36.629Z,778.82,43.85,Wallet,3,5,Delivered
127193,26668,2025-09-23T12:52:36.629Z,4448.61,412.85,COD,4,4,Delivered
127213,46362,2025-12-14T12:52:36.629Z,1522.11,195.99,Credit Card,2,2,Delivered
127221,40940,2025-04-29T12:52:36.629Z,3870.9,200.99,UPI,3,3,Delivered
127235,22453,2025-11-26T12:52:36.629Z,3680.09,235.63,UPI,5,7,Delivered
127250,7644,2025-06-29T12:52:36.629Z,3757.19,494.43,COD,3,3,Delivered
127252,10918,2025-04-26T12:52:36.629Z,912.72,295.98,Wallet,3,5,Delivered
127270,32697,2025-09-09T12:52:36.629Z,1413.16,404.63,Wallet,4,4,Delivered
127271,40515,2025-11-08T12:52:36.629Z,2230.43,185.39,Credit Card,2,3,Delivered
127282,9881,2025-09-20T12:52:36.629Z,2518.68,458.37,Wallet,5,6,Delivered
127284,1836,2025-05-04T12:52:36.629Z,4410.27,295.21,COD,2,2,Delivered
127294,35195,2025-06-22T12:52:36.629Z,3212.44,113.72,COD,2,2,Delivered
127299,43147,2026-02-20T12:52:36.629Z,4559.37,129.69,Credit Card,2,2,Delivered
127303,33741,2026-02-14T12:52:36.629Z,4460.56,496.21,UPI,3,4,Delivered
127311,31460,2025-07-31T12:52:36.629Z,436.06,154.8,Wallet,5,6,Delivered
127314,46420,2025-09-14T12:52:36.629Z,3985.98,33.52,Wallet,5,6,Delivered
127324,10724,2025-09-23T12:52:36.629Z,984.06,188.18,Wallet,3,4,Delivered
127336,19821,2025-10-01T12:52:36.629Z,1782.01,196.16,COD,5,6,Delivered
127342,47642,2026-01-23T12:52:36.629Z,3382.19,1.7,COD,4,6,Delivered
127346,47759,2025-05-08T12:52:36.629Z,408.93,6.21,Wallet,3,3,Delivered
127367,47787,2025-09-15T12:52:36.629Z,4929.11,411.19,UPI,5,8,Delivered
127370,36564,2025-12-19T12:52:36.629Z,413.35,142.61,Credit Card,2,2,Delivered
